,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
143,ORDY03658,2018-04-22,11:32:57,Breakfast,TP,"[('Pancake', 7), ('Eggs', 5), ('Cereal', 8)]",447.75,-37.8174248,144.9526301,0,8.673,12.689580300000001
144,ORDC07217,2018-04-16,11:22:49,Breakfast,NS,"[('Coffee', 6), ('Eggs', 7), ('Pancake', 3)]",271.75,-37.8107102,144.9672351,0,7.39,12.801283900000001
145,ORDI06306,2018-07-08,14:15:12,Lunch,NS,"[('Burger', 9), ('Steak', 5), ('Chicken', 8), ('Fries', 9), ('Salad', 8)]",1005.6,-37.8198164,144.9612635,0,8.911,16.114377800000003
146,ORDZ03951,2018-02-20,09:41:24,Breakfast,NS,"[('Pancake', 6), ('Coffee', 7), ('Cereal', 1), ('Eggs', 2)]",263.0,-37.8201679,144.95656680000002,0,9.222,14.2533709
147,ORDX09450,2018-05-23,12:43:56,Lunch,BK,"[('Chicken', 3), ('Fries', 6), ('Salad', 5)]",254.0,-37.8147426,144.988047,0,5.594,10.066724216165841
148,ORDJ07869,2018-04-23,11:43:05,Breakfast,TP,"[('Pancake', 9), ('Cereal', 10), ('Eggs', 4), ('Coffee', 9)]",583.75,-37.8187536,144.9532477,0,8.529,10.9390412
149,ORDI01945,2018-07-23,14:45:38,Lunch,NS,"[('Fries', 8), ('Steak', 7), ('Salad', 8)]",548.6,-37.8144895,144.97217880000002,0,7.75,13.1454968
150,ORDA09160,2018-07-27,14:55:46,Lunch,BK,"[('Burger', 7), ('Steak', 10), ('Chicken', 10), ('Salad', 5), ('Fries', 4)]",1121.0,-37.805050099999995,144.98798200000002,0,5.764,11.740694
151,ORDC04416,2018-04-23,11:43:05,Breakfast,NS,"[('Eggs', 5), ('Coffee', 5)]",147.5,-37.8190181,144.9526176,0,9.305,14.388921700000001
152,ORDX04163,2018-05-01,11:53:14,Breakfast,BK,"[('Pancake', 4), ('Coffee', 2), ('Eggs', 4)]",200.0,-37.8043725,144.9707605,0,7.18,11.040840127501442
153,ORDA06367,2018-07-27,14:45:38,Lunch,BK,"[('Fries', 8), ('Steak', 7), ('Burger', 8), ('Salad', 10), ('Chicken', 6)]",1023.0,-37.801216100000005,144.9629847,0,8.057,14.481423800000002
154,ORDA09872,2018-03-04,10:01:41,Breakfast,BK,"[('Eggs', 7), ('Cereal', 4), ('Coffee', 10), ('Pancake', 2)]",361.5,-37.8023765,144.9631636,0,7.836,15.317217000000001
155,ORDB10224,2018-01-30,08:50:42,Breakfast,TP,"[('Eggs', 7), ('Coffee', 10), ('Pancake', 8)]",423.0,-37.809523799999994,144.9904915,0,10.228,12.5687435
156,ORDI03959,2018-10-31,17:58:18,Dinner,NS,"[('Salmon', 8), ('Shrimp', 9), ('Fish&Chips', 7)]",1059.0,-37.815490000000004,144.99645230000002,0,9.628,15.2386934
157,ORDK03141,2018-07-13,14:25:21,Lunch,BK,"[('Fries', 8), ('Steak', 4), ('Salad', 3), ('Burger', 10), ('Chicken', 1)]",669.6,-37.8175319,145.005706,0,4.237,9.9615688
158,ORDK07933,2018-01-01,08:00:00,Breakfast,BK,"[('Pancake', 5), ('Eggs', 1), ('Coffee', 7)]",195.75,-37.8227347,144.9311156,1,11.74,8.3661748
159,ORDB06847,2018-05-20,12:33:48,Lunch,TP,"[('Steak', 8), ('Salad', 5), ('Fries', 9)]",554.0,-37.802826,144.9479941,0,10.045,14.912079
160,ORDK04369,2018-08-08,15:16:03,Lunch,BK,"[('Steak', 7), ('Chicken', 9), ('Salad', 7), ('Burger', 6)]",909.4,-37.8063397,144.9412482,0,9.572,15.1266312
161,ORDC06995,2018-02-16,09:31:16,Breakfast,NS,"[('Pancake', 2), ('Coffee', 7), ('Eggs', 4), ('Cereal', 4)]",273.0,-37.8100669,144.95001159999998,0,8.623,13.7017639
162,ORDZ11102,2018-03-18,10:32:06,Breakfast,BK,"[('Pancake', 1), ('Coffee', 8)]",84.25,-37.8074687,144.9708683,0,6.733,14.318969899999999
163,ORDK01411,2018-10-23,17:48:10,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 8)]",604.0,-37.8076028,144.9963551,0,4.766,11.1416796
164,ORDX08876,2018-07-05,14:05:04,Lunch,BK,"[('Burger', 9), ('Salad', 8), ('Chicken', 4)]",544.6,-37.820751200000004,144.94858159999998,0,9.223,15.1547894
165,ORDK09497,2018-08-07,15:16:03,Lunch,BK,"[('Fries', 6), ('Steak', 8), ('Chicken', 3)]",528.0,-37.8218974,144.9777275,0,7.148,13.1504239
166,ORDY03873,2018-06-04,13:04:13,Lunch,TP,"[('Salad', 2), ('Chicken', 2)]",98.4,-37.810819200000005,144.9387736,0,10.275,13.592127300000001
167,ORDX04447,2018-02-16,09:31:16,Breakfast,BK,"[('Pancake', 1), ('Cereal', 2)]",66.25,-37.8209432,144.9551861,0,8.581,13.494991699999998
168,ORDB08197,2018-03-20,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Cereal', 8), ('Coffee', 10), ('Pancake', 3)]",403.75,-37.8107373,144.9560504,0,8.767,10.998641066636441
169,ORDA07871,2018-10-18,17:38:01,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 6), ('Shrimp', 1), ('Salmon', 4)]",663.0,-37.8026088,144.95129440000002,0,8.653,15.317028
170,ORDZ06033,2018-04-27,11:43:05,Breakfast,NS,"[('Coffee', 7), ('Eggs', 10), ('Cereal', 1)]",293.5,-37.811316600000005,145.00464340000002,0,9.973,15.3854295
171,ORDJ08442,2018-10-12,17:27:53,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 1), ('Pasta', 10)]",666.0,-37.808864899999996,144.94514119999997,0,9.876,13.334821100000001
172,ORDZ03581,2018-10-23,17:48:10,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 10), ('Shrimp', 10), ('Salmon', 8)]",1178.0,-37.8196665,144.97147919999998,0,8.866,14.638763699999998
173,ORDA09018,2018-01-28,08:50:42,Breakfast,BK,"[('Pancake', 3), ('Coffee', 5), ('Eggs', 3), ('Cereal', 8)]",344.25,-37.8100144,144.9360754,0,10.098,17.0927695
174,ORDA03612,2018-05-25,12:43:56,Lunch,BK,"[('Chicken', 4), ('Burger', 5), ('Steak', 5), ('Fries', 10), ('Salad', 4)]",696.8,-37.8241365,144.9491165,0,9.395,15.3006943
175,ORDY02781,2018-07-28,14:55:46,Lunch,TP,"[('Salad', 10), ('Burger', 4), ('Fries', 7), ('Steak', 3)]",515.0,-37.8048636,144.987693,0,10.598,15.172039499999999
176,ORDC09656,2018-04-18,11:32:57,Breakfast,NS,"[('Pancake', 1), ('Coffee', 2)]",39.25,-37.8124836,144.96787319999999,0,7.6,12.9802722
177,ORDZ05664,2018-07-02,13:54:55,Lunch,BK,"[('Fries', 10), ('Chicken', 8), ('Steak', 8)]",736.0,-37.8174031,144.9526115,0,8.748,14.897955300000001
178,ORDY09865,2018-10-20,17:38:01,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 5)]",607.0,-37.8068963,144.9746492,0,9.453,14.7408405
179,ORDA04103,2018-12-04,19:09:17,Dinner,TP,"[('Salmon', 5), ('Pasta', 4), ('Shrimp', 9)]",801.0,-37.8137954,144.9827158,0,9.235,13.1057164
180,ORDB01045,2018-03-15,10:21:58,Breakfast,TP,"[('Eggs', 4), ('Cereal', 9), ('Coffee', 9)]",344.5,-37.807686499999996,144.9705908,0,9.25,11.388925599999999
181,ORDK05005,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 3), ('Eggs', 8), ('Cereal', 5)]",353.75,-37.8178994,144.989793,0,5.727,8.806530837075314
182,ORDY09174,2018-12-23,19:49:51,Dinner,TP,"[('Shrimp', 9), ('Pasta', 3), ('Fish&Chips', 4)]",708.5,-37.819840299999996,145.0041663,0,11.053,16.256732
183,ORDK09729,2018-10-31,17:58:18,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 5), ('Shrimp', 10), ('Salmon', 10)]",1400.0,-37.820351,144.9640389,0,8.874,14.6168755
184,ORDA10938,2018-02-25,09:51:32,Breakfast,BK,"[('Pancake', 2), ('Coffee', 10)]",123.5,-37.8130033,144.96093869999999,0,7.831,15.4430312
185,ORDY00921,2018-11-17,18:38:52,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 9), ('Pasta', 7)]",1239.5,-37.8056135,145.0041517,0,11.995,17.5472143
186,ORDC02292,2018-04-26,11:43:05,Breakfast,NS,"[('Cereal', 10), ('Coffee', 7), ('Eggs', 1), ('Pancake', 4)]",381.5,-37.8191032,144.96524440000002,0,8.672,13.6925712
187,ORDB09468,2018-08-02,15:05:54,Lunch,TP,"[('Burger', 2), ('Steak', 3), ('Fries', 8), ('Salad', 6)]",396.2,-37.8107093,144.9690067,0,8.779,11.90269842504036
188,ORDA04159,2018-08-21,15:36:20,Lunch,BK,"[('Chicken', 6), ('Salad', 8)]",329.6,-37.823834399999996,144.9907869,0,6.159,12.1824022
189,ORDY01526,2018-10-03,17:07:36,Dinner,TP,"[('Shrimp', 2), ('Salmon', 4), ('Fish&Chips', 6), ('Pasta', 8)]",702.0,-37.8131438,144.9553881,0,8.67,12.7389739
190,ORDB09963,2018-12-11,19:19:26,Dinner,TP,"[('Salmon', 6), ('Shrimp', 2), ('Pasta', 6), ('Fish&Chips', 1)]",554.0,-37.8058582,144.97304499999998,0,9.484,13.624573499999999
191,ORDC04653,2018-09-01,16:06:45,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 2)]",292.0,-37.8148987,144.9604959,0,8.293,15.974088974996825
192,ORDA01829,2018-03-20,10:32:06,Breakfast,BK,"[('Pancake', 6), ('Eggs', 3)]",211.5,-37.8102245,144.95782219999998,0,8.018,12.8793404
193,ORDB07337,2018-02-19,09:31:16,Breakfast,TP,"[('Cereal', 9), ('Eggs', 9), ('Pancake', 1)]",411.25,-37.8024197,144.934978,0,10.96,13.484599800000002
194,ORDZ07515,2018-08-05,15:05:54,Lunch,NS,"[('Steak', 7), ('Burger', 9)]",594.0,-37.821236,144.96326059999998,0,9.018,16.9045049
195,ORDI07377,2018-11-10,18:18:35,Dinner,NS,"[('Salmon', 9), ('Pasta', 8), ('Fish&Chips', 10), ('Shrimp', 9)]",1425.0,-37.819657799999995,145.0098988,0,11.007,18.8761244
196,ORDI00859,2018-03-31,10:52:23,Breakfast,NS,"[('Cereal', 10), ('Pancake', 2), ('Eggs', 5)]",368.5,-37.817711200000005,144.9670334,0,8.37,15.334902800000002
197,ORDA05350,2018-02-27,09:51:32,Breakfast,BK,"[('Eggs', 1), ('Coffee', 6), ('Pancake', 5)]",188.25,-37.806413899999995,144.9322645,0,10.37,15.0415982
198,ORDJ04388,2018-01-10,08:10:08,Breakfast,BK,"[('Pancake', 3), ('Cereal', 10)]",282.75,-37.8218353,144.9779428,1,7.127,4.8658997
199,ORDZ06178,2018-09-04,16:06:45,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 9), ('Shrimp', 5), ('Salmon', 1)]",698.5,-37.800736900000004,144.9517619,0,7.883,13.6638763
200,ORDZ02022,2018-09-21,16:37:10,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 6), ('Shrimp', 1), ('Salmon', 5)]",524.0,-37.8091018,144.9293206,0,9.891,15.9814607
201,ORDB06964,2018-01-13,08:20:16,Breakfast,TP,"[('Eggs', 8), ('Cereal', 10), ('Pancake', 10), ('Coffee', 7)]",681.0,-37.819187299999996,144.9876191,1,9.392,7.1280337
202,ORDX02178,2018-07-15,14:25:21,Lunch,BK,"[('Steak', 3), ('Chicken', 4), ('Salad', 3), ('Burger', 6)]",500.6,-37.8048339,144.9661502,0,7.315,15.661608300000001
203,ORDC01547,2018-04-23,11:43:05,Breakfast,NS,"[('Pancake', 2), ('Cereal', 2), ('Coffee', 1), ('Eggs', 9)]",296.0,-37.818868,144.9533604,0,9.23,14.5538383
204,ORDJ04873,2018-11-26,18:59:09,Dinner,TP,"[('Pasta', 8), ('Salmon', 7), ('Fish&Chips', 9)]",822.0,-37.8163099,144.98212769999998,0,9.032,12.808606
205,ORDZ00273,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 1), ('Pasta', 10), ('Fish&Chips', 8)]",609.0,-37.8013216,145.00109840000002,0,9.145,16.4376917
206,ORDX05573,2018-03-11,10:11:49,Breakfast,BK,"[('Eggs', 4), ('Pancake', 7), ('Coffee', 1)]",265.25,-37.804520600000004,144.96324040000002,0,7.578,14.655858199999999
207,ORDY08148,2018-07-04,14:05:04,Lunch,TP,"[('Chicken', 5), ('Fries', 6)]",232.0,-37.8178778,144.94670209999998,0,9.336,12.4454383
208,ORDX07007,2018-01-15,08:20:16,Breakfast,BK,"[('Pancake', 6), ('Coffee', 2)]",160.5,-37.815102,144.9230496,1,11.882,8.659955400000001
209,ORDJ05994,2018-03-07,10:11:49,Breakfast,TP,"[('Eggs', 10), ('Pancake', 6), ('Cereal', 5), ('Coffee', 1)]",478.0,-37.8078707,144.9730414,0,9.25,11.604588783664548
210,ORDY09751,2018-05-12,12:13:31,Lunch,TP,"[('Chicken', 1), ('Fries', 4)]",80.0,-37.8009213,144.96247119999998,0,9.657,14.8203639
211,ORDA10789,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 8)]",555.0,-37.7994701,144.94880859999998,0,9.064,15.473647099999999
212,ORDC08539,2018-03-02,09:51:32,Breakfast,NS,"[('Pancake', 1), ('Coffee', 10), ('Cereal', 9)]",288.25,-37.8180866,144.99052849999998,0,9.342,14.336644199999999
213,ORDB01241,2018-12-05,19:09:17,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 6)]",237.5,-37.818991100000005,144.9540331,0,8.428,12.6880883
214,ORDK08513,2018-06-24,13:44:47,Lunch,BK,"[('Burger', 5), ('Steak', 2), ('Salad', 1), ('Chicken', 7)]",486.2,-37.8254076,144.9827765,0,7.06,15.1794739
215,ORDK08874,2018-07-06,14:05:04,Lunch,BK,"[('Fries', 9), ('Steak', 6), ('Salad', 8), ('Chicken', 10)]",835.6,-37.810571,144.99635869999997,0,4.715,10.614475500000001
216,ORDY02834,2018-09-17,16:37:10,Dinner,TP,"[('Pasta', 6), ('Shrimp', 1)]",219.0,-37.806233399999996,144.98181359999998,0,9.909,14.320121499999999
217,ORDC08581,2018-09-01,16:06:45,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 7)]",472.5,-37.8168593,144.9542301,0,8.883,16.7551239
218,ORDY01423,2018-06-29,13:54:55,Lunch,TP,"[('Chicken', 7), ('Salad', 8)]",361.6,-37.8186225,144.9817465,0,8.894,12.4359295
219,ORDK01205,2018-10-20,17:38:01,Dinner,BK,"[('Shrimp', 4), ('Pasta', 10), ('Fish&Chips', 6)]",701.0,-37.8138149,144.982929,0,6.016,15.0383761
220,ORDA09890,2018-06-06,13:04:13,Lunch,BK,"[('Steak', 9), ('Chicken', 3), ('Salad', 9), ('Fries', 2), ('Burger', 10)]",989.8,-37.7998935,144.9892036,0,6.228,11.849822900000001
221,ORDJ01158,2018-12-05,19:09:17,Dinner,TP,"[('Pasta', 3), ('Salmon', 4)]",246.5,-37.8010207,144.95988469999998,0,9.61,13.725354699999999
222,ORDB04146,2018-03-28,10:52:23,Breakfast,TP,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 7)]",404.5,-37.8159761,144.9513099,0,10.008,12.555537788855652
223,ORDJ08959,2018-07-02,13:54:55,Lunch,TP,"[('Chicken', 10), ('Fries', 2), ('Burger', 4), ('Steak', 4), ('Salad', 10)]",820.0,-37.813205100000005,144.95154250000002,0,9.059,12.2056022
224,ORDZ10369,2018-02-21,09:41:24,Breakfast,NS,"[('Cereal', 1), ('Pancake', 2)]",69.5,-37.8190211,144.9562425,0,9.079,14.138824
225,ORDI08975,2018-01-11,08:20:16,Breakfast,NS,"[('Pancake', 7), ('Eggs', 2), ('Cereal', 2), ('Coffee', 2)]",270.75,-37.8164986,144.9844642,1,8.741,7.0980196
226,ORDA10940,2018-08-10,15:16:03,Lunch,TP,"[('Salad', 9), ('Fries', 6), ('Chicken', 7)]",450.8,-37.813984399999995,144.9835993,0,9.327,11.8442284
227,ORDI10894,2018-01-04,08:00:00,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 7), ('Pancake', 6)]",460.0,-37.8118411,144.9389553,1,9.805,7.439897099999999
228,ORDX07365,2018-06-18,13:34:38,Lunch,BK,"[('Chicken', 6), ('Steak', 9), ('Burger', 9)]",876.0,-37.81895120000001,144.9817563,0,6.493,12.715829
229,ORDB03107,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 1)]",282.5,-37.8043748,144.9663766,0,9.379,15.553251199999998
230,ORDX03117,2018-04-17,11:22:49,Breakfast,BK,"[('Coffee', 7), ('Cereal', 8), ('Pancake', 5)]",341.75,-37.8117896,144.95317519999998,0,8.449,13.362957699999999
231,ORDZ04172,2018-12-03,19:09:17,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 8), ('Pasta', 4), ('Salmon', 10)]",1178.0,-37.8188067,144.9546632,0,9.129,15.1596516
232,ORDC00639,2018-12-26,19:49:51,Dinner,NS,"[('Shrimp', 7), ('Salmon', 4), ('Fish&Chips', 5)]",717.0,-37.813712100000004,144.97210859999998,0,7.697,12.947907015115774
233,ORDY06028,2018-12-30,20:00:00,Dinner,TP,"[('Shrimp', 2), ('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 6)]",783.0,-37.800866,145.0082393,0,12.806,17.7634349
234,ORDK01266,2018-10-11,17:17:44,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 10), ('Shrimp', 10), ('Pasta', 3)]",1137.5,-37.812085499999995,144.95356130000002,0,8.43,15.2590606
235,ORDX00520,2018-09-20,16:37:10,Dinner,BK,"[('Pasta', 10), ('Salmon', 5)]",480.0,-37.819869,144.96510419999998,0,7.86,14.4920147
236,ORDA08009,2018-10-25,17:48:10,Dinner,BK,"[('Pasta', 7), ('Salmon', 9), ('Shrimp', 3)]",723.5,-37.8200677,144.96602280000002,0,7.908,14.719475099999999
237,ORDX04311,2018-05-18,12:33:48,Lunch,BK,"[('Chicken', 9), ('Fries', 7), ('Salad', 1), ('Burger', 1), ('Steak', 2)]",510.2,-37.8148074,144.95762390000002,0,8.253,14.155525594860316
238,ORDJ02910,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 4), ('Eggs', 10)]",250.0,-37.81412329999999,144.9623075,0,8.278,10.8234595
239,ORDC02575,2018-10-09,17:17:44,Dinner,NS,"[('Pasta', 8), ('Salmon', 7), ('Shrimp', 7), ('Fish&Chips', 5)]",1060.0,-37.8119873,144.9522871,0,8.588,14.116648399999999
240,ORDB07912,2018-06-22,13:34:38,Lunch,TP,"[('Steak', 5), ('Fries', 9), ('Burger', 5)]",488.0,-37.8173094,144.96132340000003,0,7.935,10.843858107914645
241,ORDX03698,2018-06-28,13:54:55,Lunch,BK,"[('Fries', 5), ('Salad', 6)]",163.2,-37.8203135,145.0015295,0,4.881,10.9587623
242,ORDX08502,2018-05-05,12:03:22,Lunch,BK,"[('Salad', 8), ('Chicken', 6)]",329.6,-37.7997371,144.9348231,0,12.282,21.147806
243,ORDA00534,2018-10-04,17:07:36,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 9)]",479.0,-37.8189252,144.9957258,0,5.245,12.032028599999999
244,ORDX00812,2018-06-20,13:34:38,Lunch,BK,"[('Burger', 2), ('Steak', 3), ('Fries', 8), ('Chicken', 8)]",549.0,-37.8041756,144.94908230000001,0,8.797,14.6215389
245,ORDK05798,2018-06-06,13:04:13,Lunch,BK,"[('Salad', 9), ('Chicken', 10)]",474.8,-37.824386700000005,144.9530682,0,9.107,15.0005894
246,ORDA04658,2018-02-15,09:21:07,Breakfast,BK,"[('Eggs', 7), ('Coffee', 6)]",199.0,-37.811941999999995,145.0039821,0,3.882,8.442734800000002
247,ORDB03592,2018-10-02,17:07:36,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 9)]",801.0,-37.8006424,144.9776168,0,10.149,14.430346700000001
248,ORDC01994,2018-01-01,08:00:00,Breakfast,BK,"[('Cereal', 9), ('Eggs', 6), ('Pancake', 10)]",563.5,-37.807921,144.9577424,1,7.982,6.5071449
249,ORDC07688,2018-04-18,11:32:57,Breakfast,NS,"[('Eggs', 5), ('Pancake', 8), ('Coffee', 8), ('Cereal', 3)]",427.0,-37.8107101,144.97585800000002,0,7.611,11.723650039438125
250,ORDX10642,2018-11-08,18:18:35,Dinner,BK,"[('Shrimp', 9), ('Fish&Chips', 3)]",591.0,-37.8137749,144.9829354,0,6.011,12.4896219
251,ORDK07574,2018-08-20,15:36:20,Lunch,BK,"[('Steak', 1), ('Fries', 1), ('Chicken', 1), ('Burger', 2)]",151.0,-37.804508,144.9557728,0,8.234,13.8799759
252,ORDB06030,2018-07-12,14:15:12,Lunch,TP,"[('Chicken', 4), ('Salad', 4)]",196.8,-37.8092783,144.9687188,0,8.956,12.864740199999998
253,ORDA09392,2018-11-28,18:59:09,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 3), ('Salmon', 9), ('Pasta', 1)]",663.5,-37.8210617,144.9662728,0,7.994,14.785403899999999
254,ORDJ06500,2018-06-01,12:54:05,Lunch,TP,"[('Burger', 10), ('Fries', 8), ('Steak', 4), ('Salad', 7), ('Chicken', 3)]",802.4,-37.8181804,144.9758986,0,8.386,12.013869900000001
255,ORDA02140,2018-05-12,12:13:31,Lunch,BK,"[('Fries', 8), ('Steak', 4), ('Salad', 9), ('Chicken', 5), ('Burger', 10)]",900.8,-37.799655200000004,144.93712419999997,0,11.468,19.991360800000002
256,ORDK02331,2018-11-24,18:49:00,Dinner,BK,"[('Pasta', 8), ('Shrimp', 3), ('Fish&Chips', 5), ('Salmon', 4)]",721.0,-37.8134156,144.940074,0,9.713,18.922811199999998
257,ORDI08460,2018-02-14,09:21:07,Breakfast,NS,"[('Cereal', 7), ('Pancake', 3), ('Eggs', 7)]",373.75,-37.8064508,144.9594605,0,7.651,12.3634041
258,ORDA01114,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Pasta', 10), ('Fish&Chips', 6)]",755.0,-37.815276000000004,144.96175390000002,0,7.951,14.164024300000001
259,ORDZ10911,2018-03-16,10:21:58,Breakfast,TP,"[('Coffee', 2), ('Pancake', 2), ('Cereal', 4), ('Eggs', 10)]",367.5,-37.813168700000006,145.0141586,0,12.426,14.8956774
260,ORDA07095,2018-12-06,19:09:17,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 4), ('Pasta', 1), ('Shrimp', 8)]",693.5,-37.8153515,144.9673938,0,7.441,14.573576000000001
261,ORDB07792,2018-04-06,11:02:32,Breakfast,TP,"[('Eggs', 5), ('Pancake', 6), ('Coffee', 4)]",285.5,-37.8222664,144.933464,0,10.143,12.724902057590217
262,ORDK07839,2018-01-10,08:10:08,Breakfast,BK,"[('Pancake', 2), ('Eggs', 1), ('Coffee', 9), ('Cereal', 1)]",159.0,-37.8031312,144.929427,1,10.562,7.425896400000001
263,ORDJ03264,2018-04-06,11:02:32,Breakfast,TP,"[('Eggs', 7), ('Pancake', 3)]",226.75,-37.8222431,144.96466519999998,0,7.429,10.7499318
264,ORDY09034,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 1), ('Shrimp', 5), ('Fish&Chips', 9)]",626.0,-37.823332,144.969914,0,7.978,12.596862800000002
265,ORDC04710,2018-05-26,12:43:56,Lunch,NS,"[('Chicken', 5), ('Salad', 7), ('Steak', 1), ('Burger', 5), ('Fries', 8)]",576.4,-37.8058495,144.9558643,0,7.96,15.4954519
266,ORDI08333,2018-11-08,18:18:35,Dinner,NS,"[('Salmon', 5), ('Pasta', 1)]",232.5,-37.8159039,144.9652291,0,8.212,14.1122981
267,ORDJ00035,2018-02-14,09:21:07,Breakfast,TP,"[('Eggs', 6), ('Coffee', 3), ('Cereal', 8), ('Pancake', 9)]",540.75,-37.8270191,144.9741274,0,8.681,11.8718
268,ORDZ00446,2018-03-21,10:32:06,Breakfast,NS,"[('Eggs', 7), ('Pancake', 7), ('Coffee', 8), ('Cereal', 8)]",551.75,-37.8158592,144.96125940000002,0,8.381,13.320269099999999
269,ORDJ04568,2018-09-15,16:27:02,Dinner,TP,"[('Pasta', 4), ('Salmon', 8), ('Shrimp', 8)]",870.0,-37.815267,144.95909,0,13.792,18.571889499999997
270,ORDA01935,2018-01-11,08:20:16,Breakfast,BK,"[('Eggs', 4), ('Coffee', 10), ('Pancake', 7), ('Cereal', 8)]",500.75,-37.807159999999996,144.95652969999998,1,8.269,6.128464
271,ORDI00123,2018-02-17,09:31:16,Breakfast,NS,"[('Coffee', 1), ('Eggs', 9)]",205.5,-37.809319099999996,144.96258980000002,0,7.548,14.863117
272,ORDA07120,2018-06-25,13:44:47,Lunch,BK,"[('Steak', 2), ('Burger', 5), ('Chicken', 6), ('Salad', 2)]",471.4,-37.8244373,144.98305009999999,0,7.036,12.7503735
273,ORDI05828,2018-07-30,14:55:46,Lunch,NS,"[('Fries', 8), ('Chicken', 10), ('Steak', 10), ('Burger', 4), ('Salad', 10)]",1162.0,-37.8028881,145.0029594,0,9.199,15.2834565
274,ORDJ07877,2018-10-17,17:38:01,Dinner,TP,"[('Pasta', 7), ('Salmon', 2), ('Fish&Chips', 3), ('Shrimp', 9)]",865.5,-37.8143121,144.97602,0,8.638,12.9421752
275,ORDA01584,2018-07-31,14:55:46,Lunch,BK,"[('Burger', 3), ('Salad', 3)]",144.6,-37.8096214,144.97232250000002,0,6.74,12.8208436
276,ORDC03341,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 5), ('Eggs', 1), ('Pancake', 7)]",296.75,-37.81664129999999,145.01337869999998,0,11.156,16.3831695
277,ORDK03154,2018-07-26,14:45:38,Lunch,BK,"[('Fries', 8), ('Chicken', 2), ('Salad', 4)]",228.8,-37.82316470000001,144.9697386,0,8.107,14.2584164
278,ORDC00413,2018-05-12,12:13:31,Lunch,NS,"[('Burger', 1), ('Salad', 8), ('Steak', 8)]",528.6,-37.8032648,144.96505990000003,0,6.797,14.362195800000002
279,ORDK10629,2018-02-10,09:10:59,Breakfast,BK,"[('Coffee', 6), ('Cereal', 4), ('Eggs', 4), ('Pancake', 5)]",338.25,-37.808951799999996,144.9661747,0,7.167,13.619974360055956
280,ORDJ08709,2018-11-13,18:28:43,Dinner,TP,"[('Fish&Chips', 10), ('Pasta', 1), ('Shrimp', 4), ('Salmon', 10)]",1003.5,-37.8044309,144.9624253,0,9.311,13.301624499999999
281,ORDY07987,2018-12-29,20:00:00,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 10), ('Pasta', 1), ('Salmon', 4)]",906.5,-37.826330299999995,144.96650319999998,0,8.138,13.4546869
282,ORDA06719,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 4), ('Burger', 5), ('Fries', 6)]",295.8,-37.8039799,144.9583706,0,7.937,13.832743099999998
283,ORDK01811,2018-11-07,18:18:35,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 7)]",355.0,-37.816078000000005,144.9641487,0,7.754,15.061978699999997
284,ORDX01285,2018-03-20,10:32:06,Breakfast,BK,"[('Eggs', 5), ('Cereal', 7), ('Coffee', 8)]",317.0,-37.8096183,144.95928930000002,0,7.891,12.628709800000001
285,ORDY04349,2018-01-02,08:00:00,Breakfast,TP,"[('Eggs', 5), ('Cereal', 7), ('Coffee', 6)]",302.0,-37.8061816,144.9396584,1,10.832,6.5204182
